Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
camisa-flamengo-third-retro-2019,,,,,,,,M,CAMISA-FLAMENGO-THIRD-RETRO-2019-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-third-retro-2019,,,,,,,,G,CAMISA-FLAMENGO-THIRD-RETRO-2019-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-third-retro-2019,,,,,,,,GG,CAMISA-FLAMENGO-THIRD-RETRO-2019-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-third-retro-2019,,,,,,,,XGG,CAMISA-FLAMENGO-THIRD-RETRO-2019-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-real-madrid-third-2526,"Camisa Real Madrid Third 2025/26","<p>Camisa oficial Camisa Real Madrid Third 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,real-madrid,espanha,la-liga",TRUE,Tamanho,P,CAMISA-REAL-MADRID-THIRD-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-real-madrid-third-2526,,,,,,,,M,CAMISA-REAL-MADRID-THIRD-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-real-madrid-third-2526,,,,,,,,G,CAMISA-REAL-MADRID-THIRD-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-real-madrid-third-2526,,,,,,,,GG,CAMISA-REAL-MADRID-THIRD-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-real-madrid-third-2526,,,,,,,,XGG,CAMISA-REAL-MADRID-THIRD-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-barcelona-third-2526,"Camisa Barcelona Third 2025/26","<p>Camisa oficial Camisa Barcelona Third 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,barcelona,espanha,la-liga",TRUE,Tamanho,P,CAMISA-BARCELONA-THIRD-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-barcelona-third-2526,,,,,,,,M,CAMISA-BARCELONA-THIRD-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-barcelona-third-2526,,,,,,,,G,CAMISA-BARCELONA-THIRD-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-barcelona-third-2526,,,,,,,,GG,CAMISA-BARCELONA-THIRD-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-barcelona-third-2526,,,,,,,,XGG,CAMISA-BARCELONA-THIRD-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-franca-third-2026,"Camisa Franca Third 2026 | Copa do Mundo","<p>Camisa oficial Camisa Franca Third 2026 | Copa do Mundo. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Selecoes Copa 2026,"copa-2026,selecoes,franca,europa",TRUE,Tamanho,P,CAMISA-FRANCA-THIRD-2026-P,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-franca-third-2026,,,,,,,,M,CAMISA-FRANCA-THIRD-2026-M,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-franca-third-2026,,,,,,,,G,CAMISA-FRANCA-THIRD-2026-G,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-franca-third-2026,,,,,,,,GG,CAMISA-FRANCA-THIRD-2026-GG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-franca-third-2026,,,,,,,,XGG,CAMISA-FRANCA-THIRD-2026-XGG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-alemanha-third-2026,"Camisa Alemanha Third 2026 | Copa do Mundo","<p>Camisa oficial Camisa Alemanha Third 2026 | Copa do Mundo. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Selecoes Copa 2026,"copa-2026,selecoes,alemanha,europa",TRUE,Tamanho,P,CAMISA-ALEMANHA-THIRD-2026-P,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-alemanha-third-2026,,,,,,,,M,CAMISA-ALEMANHA-THIRD-2026-M,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-alemanha-third-2026,,,,,,,,G,CAMISA-ALEMANHA-THIRD-2026-G,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-alemanha-third-2026,,,,,,,,GG,CAMISA-ALEMANHA-THIRD-2026-GG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-alemanha-third-2026,,,,,,,,XGG,CAMISA-ALEMANHA-THIRD-2026-XGG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-corinthians-third-2526,"Camisa Corinthians Third 2025/26","<p>Camisa oficial Camisa Corinthians Third 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Brasileiros,"clubes-brasileiros,corinthians,sao-paulo",TRUE,Tamanho,P,CAMISA-CORINTHIANS-THIRD-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-corinthians-third-2526,,,,,,,,M,CAMISA-CORINTHIANS-THIRD-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-corinthians-third-2526,,,,,,,,G,CAMISA-CORINTHIANS-THIRD-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-corinthians-third-2526,,,,,,,,GG,CAMISA-CORINTHIANS-THIRD-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-corinthians-third-2526,,,,,,,,XGG,CAMISA-CORINTHIANS-THIRD-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-palmeiras-third-2526,"Camisa Palmeiras Third 2025/26","<p>Camisa oficial Camisa Palmeiras Third 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Brasileiros,"clubes-brasileiros,palmeiras,sao-paulo",TRUE,Tamanho,P,CAMISA-PALMEIRAS-THIRD-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-palmeiras-third-2526,,,,,,,,M,CAMISA-PALMEIRAS-THIRD-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-palmeiras-third-2526,,,,,,,,G,CAMISA-PALMEIRAS-THIRD-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-palmeiras-third-2526,,,,,,,,GG,CAMISA-PALMEIRAS-THIRD-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-palmeiras-third-2526,,,,,,,,XGG,CAMISA-PALMEIRAS-THIRD-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-psg-third-2526,"Camisa PSG Third 2025/26","<p>Camisa oficial Camisa PSG Third 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,psg,franca,ligue-1",TRUE,Tamanho,P,CAMISA-PSG-THIRD-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-psg-third-2526,,,,,,,,M,CAMISA-PSG-THIRD-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-psg-third-2526,,,,,,,,G,CAMISA-PSG-THIRD-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-psg-third-2526,,,,,,,,GG,CAMISA-PSG-THIRD-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-psg-third-2526,,,,,,,,XGG,CAMISA-PSG-THIRD-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-liverpool-third-2526,"Camisa Liverpool Third 2025/26","<p>Camisa oficial Camisa Liverpool Third 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,liverpool,inglaterra,premier-league",TRUE,Tamanho,P,CAMISA-LIVERPOOL-THIRD-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-liverpool-third-2526,,,,,,,,M,CAMISA-LIVERPOOL-THIRD-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-liverpool-third-2526,,,,,,,,G,CAMISA-LIVERPOOL-THIRD-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-liverpool-third-2526,,,,,,,,GG,CAMISA-LIVERPOOL-THIRD-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-liverpool-third-2526,,,,,,,,XGG,CAMISA-LIVERPOOL-THIRD-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-espanha-away-2026,"Camisa Espanha Away 2026 | Copa do Mundo","<p>Camisa oficial Camisa Espanha Away 2026 | Copa do Mundo. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Selecoes Copa 2026,"copa-2026,selecoes,espanha,europa",TRUE,Tamanho,P,CAMISA-ESPANHA-AWAY-2026-P,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-espanha-away-2026,,,,,,,,M,CAMISA-ESPANHA-AWAY-2026-M,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-espanha-away-2026,,,,,,,,G,CAMISA-ESPANHA-AWAY-2026-G,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-espanha-away-2026,,,,,,,,GG,CAMISA-ESPANHA-AWAY-2026-GG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
camisa-espanha-away-2026,,,,,,,,XGG,CAMISA-ESPANHA-AWAY-2026-XGG,300,shopify,10,deny,manual,149.90,199.90,TRUE,TRUE,,,,active
