Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Status,Image Src,Image Position,Image Alt Text
detroit-pistons,,,,,,,,Tamanho,M,detroit-pistons-M,239.90,100,deny,manual,TRUE,,,,
detroit-pistons,,,,,,,,Tamanho,G,detroit-pistons-G,239.90,100,deny,manual,TRUE,,,,
detroit-pistons,,,,,,,,Tamanho,GG,detroit-pistons-GG,239.90,100,deny,manual,TRUE,,,,
detroit-pistons,,,,,,,,Tamanho,XG,detroit-pistons-XG,239.90,100,deny,manual,TRUE,,,,
golden-state-warriors,Golden State Warriors,"<p>Camisa Golden State Warriors — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,golden-state-warriors-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\golden-state-warriors\imagem-principal.jpg,1,Golden State Warriors
golden-state-warriors,,,,,,,,Tamanho,M,golden-state-warriors-M,239.90,100,deny,manual,TRUE,,,,
golden-state-warriors,,,,,,,,Tamanho,G,golden-state-warriors-G,239.90,100,deny,manual,TRUE,,,,
golden-state-warriors,,,,,,,,Tamanho,GG,golden-state-warriors-GG,239.90,100,deny,manual,TRUE,,,,
golden-state-warriors,,,,,,,,Tamanho,XG,golden-state-warriors-XG,239.90,100,deny,manual,TRUE,,,,
houston-rockets,Houston Rockets,"<p>Camisa Houston Rockets — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,houston-rockets-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\houston-rockets\imagem-principal.jpg,1,Houston Rockets
houston-rockets,,,,,,,,Tamanho,M,houston-rockets-M,239.90,100,deny,manual,TRUE,,,,
houston-rockets,,,,,,,,Tamanho,G,houston-rockets-G,239.90,100,deny,manual,TRUE,,,,
houston-rockets,,,,,,,,Tamanho,GG,houston-rockets-GG,239.90,100,deny,manual,TRUE,,,,
houston-rockets,,,,,,,,Tamanho,XG,houston-rockets-XG,239.90,100,deny,manual,TRUE,,,,
indiana-pacers,Indiana Pacers,"<p>Camisa Indiana Pacers — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,indiana-pacers-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\indiana-pacers\imagem-principal.jpg,1,Indiana Pacers
indiana-pacers,,,,,,,,Tamanho,M,indiana-pacers-M,239.90,100,deny,manual,TRUE,,,,
indiana-pacers,,,,,,,,Tamanho,G,indiana-pacers-G,239.90,100,deny,manual,TRUE,,,,
indiana-pacers,,,,,,,,Tamanho,GG,indiana-pacers-GG,239.90,100,deny,manual,TRUE,,,,
indiana-pacers,,,,,,,,Tamanho,XG,indiana-pacers-XG,239.90,100,deny,manual,TRUE,,,,
los-angeles-clippers,Los Angeles Clippers,"<p>Camisa Los Angeles Clippers — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,los-angeles-clippers-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\los-angeles-clippers\imagem-principal.jpg,1,Los Angeles Clippers
los-angeles-clippers,,,,,,,,Tamanho,M,los-angeles-clippers-M,239.90,100,deny,manual,TRUE,,,,
los-angeles-clippers,,,,,,,,Tamanho,G,los-angeles-clippers-G,239.90,100,deny,manual,TRUE,,,,
los-angeles-clippers,,,,,,,,Tamanho,GG,los-angeles-clippers-GG,239.90,100,deny,manual,TRUE,,,,
los-angeles-clippers,,,,,,,,Tamanho,XG,los-angeles-clippers-XG,239.90,100,deny,manual,TRUE,,,,
los-angeles-lakers,Los Angeles Lakers,"<p>Camisa Los Angeles Lakers — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,los-angeles-lakers-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\los-angeles-lakers\imagem-principal.jpg,1,Los Angeles Lakers
los-angeles-lakers,,,,,,,,Tamanho,M,los-angeles-lakers-M,239.90,100,deny,manual,TRUE,,,,
los-angeles-lakers,,,,,,,,Tamanho,G,los-angeles-lakers-G,239.90,100,deny,manual,TRUE,,,,
los-angeles-lakers,,,,,,,,Tamanho,GG,los-angeles-lakers-GG,239.90,100,deny,manual,TRUE,,,,
los-angeles-lakers,,,,,,,,Tamanho,XG,los-angeles-lakers-XG,239.90,100,deny,manual,TRUE,,,,
memphis-grizzlies,Memphis Grizzlies,"<p>Camisa Memphis Grizzlies — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,memphis-grizzlies-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\memphis-grizzlies\imagem-principal.jpg,1,Memphis Grizzlies
memphis-grizzlies,,,,,,,,Tamanho,M,memphis-grizzlies-M,239.90,100,deny,manual,TRUE,,,,
memphis-grizzlies,,,,,,,,Tamanho,G,memphis-grizzlies-G,239.90,100,deny,manual,TRUE,,,,
memphis-grizzlies,,,,,,,,Tamanho,GG,memphis-grizzlies-GG,239.90,100,deny,manual,TRUE,,,,
memphis-grizzlies,,,,,,,,Tamanho,XG,memphis-grizzlies-XG,239.90,100,deny,manual,TRUE,,,,
miami-heat,Miami Heat,"<p>Camisa Miami Heat — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,miami-heat-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\miami-heat\imagem-principal.jpg,1,Miami Heat
miami-heat,,,,,,,,Tamanho,M,miami-heat-M,239.90,100,deny,manual,TRUE,,,,
miami-heat,,,,,,,,Tamanho,G,miami-heat-G,239.90,100,deny,manual,TRUE,,,,
miami-heat,,,,,,,,Tamanho,GG,miami-heat-GG,239.90,100,deny,manual,TRUE,,,,
miami-heat,,,,,,,,Tamanho,XG,miami-heat-XG,239.90,100,deny,manual,TRUE,,,,
milwaukee-bucks,Milwaukee Bucks,"<p>Camisa Milwaukee Bucks — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,milwaukee-bucks-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\milwaukee-bucks\imagem-principal.jpg,1,Milwaukee Bucks
milwaukee-bucks,,,,,,,,Tamanho,M,milwaukee-bucks-M,239.90,100,deny,manual,TRUE,,,,
milwaukee-bucks,,,,,,,,Tamanho,G,milwaukee-bucks-G,239.90,100,deny,manual,TRUE,,,,
milwaukee-bucks,,,,,,,,Tamanho,GG,milwaukee-bucks-GG,239.90,100,deny,manual,TRUE,,,,
milwaukee-bucks,,,,,,,,Tamanho,XG,milwaukee-bucks-XG,239.90,100,deny,manual,TRUE,,,,
minnesota-timberwolves,Minnesota Timberwolves,"<p>Camisa Minnesota Timberwolves — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,minnesota-timberwolves-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\minnesota-timberwolves\imagem-principal.jpg,1,Minnesota Timberwolves
minnesota-timberwolves,,,,,,,,Tamanho,M,minnesota-timberwolves-M,239.90,100,deny,manual,TRUE,,,,
minnesota-timberwolves,,,,,,,,Tamanho,G,minnesota-timberwolves-G,239.90,100,deny,manual,TRUE,,,,
minnesota-timberwolves,,,,,,,,Tamanho,GG,minnesota-timberwolves-GG,239.90,100,deny,manual,TRUE,,,,
minnesota-timberwolves,,,,,,,,Tamanho,XG,minnesota-timberwolves-XG,239.90,100,deny,manual,TRUE,,,,
new-orleans-pelicans,New Orleans Pelicans,"<p>Camisa New Orleans Pelicans — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,new-orleans-pelicans-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\new-orleans-pelicans\imagem-principal.jpg,1,New Orleans Pelicans
new-orleans-pelicans,,,,,,,,Tamanho,M,new-orleans-pelicans-M,239.90,100,deny,manual,TRUE,,,,
new-orleans-pelicans,,,,,,,,Tamanho,G,new-orleans-pelicans-G,239.90,100,deny,manual,TRUE,,,,
new-orleans-pelicans,,,,,,,,Tamanho,GG,new-orleans-pelicans-GG,239.90,100,deny,manual,TRUE,,,,
new-orleans-pelicans,,,,,,,,Tamanho,XG,new-orleans-pelicans-XG,239.90,100,deny,manual,TRUE,,,,
new-york-knicks,New York Knicks,"<p>Camisa New York Knicks — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,new-york-knicks-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\new-york-knicks\imagem-principal.jpg,1,New York Knicks
new-york-knicks,,,,,,,,Tamanho,M,new-york-knicks-M,239.90,100,deny,manual,TRUE,,,,
new-york-knicks,,,,,,,,Tamanho,G,new-york-knicks-G,239.90,100,deny,manual,TRUE,,,,
new-york-knicks,,,,,,,,Tamanho,GG,new-york-knicks-GG,239.90,100,deny,manual,TRUE,,,,
new-york-knicks,,,,,,,,Tamanho,XG,new-york-knicks-XG,239.90,100,deny,manual,TRUE,,,,
oklahoma-city-thunder,Oklahoma City Thunder,"<p>Camisa Oklahoma City Thunder — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,oklahoma-city-thunder-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\oklahoma-city-thunder\imagem-principal.jpg,1,Oklahoma City Thunder
oklahoma-city-thunder,,,,,,,,Tamanho,M,oklahoma-city-thunder-M,239.90,100,deny,manual,TRUE,,,,
oklahoma-city-thunder,,,,,,,,Tamanho,G,oklahoma-city-thunder-G,239.90,100,deny,manual,TRUE,,,,
oklahoma-city-thunder,,,,,,,,Tamanho,GG,oklahoma-city-thunder-GG,239.90,100,deny,manual,TRUE,,,,
oklahoma-city-thunder,,,,,,,,Tamanho,XG,oklahoma-city-thunder-XG,239.90,100,deny,manual,TRUE,,,,
orlando-magic,Orlando Magic,"<p>Camisa Orlando Magic — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,orlando-magic-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\orlando-magic\imagem-principal.jpg,1,Orlando Magic
orlando-magic,,,,,,,,Tamanho,M,orlando-magic-M,239.90,100,deny,manual,TRUE,,,,
orlando-magic,,,,,,,,Tamanho,G,orlando-magic-G,239.90,100,deny,manual,TRUE,,,,
orlando-magic,,,,,,,,Tamanho,GG,orlando-magic-GG,239.90,100,deny,manual,TRUE,,,,
orlando-magic,,,,,,,,Tamanho,XG,orlando-magic-XG,239.90,100,deny,manual,TRUE,,,,
philadelphia-76ers,Philadelphia 76ers,"<p>Camisa Philadelphia 76ers — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,philadelphia-76ers-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\philadelphia-76ers\imagem-principal.jpg,1,Philadelphia 76ers
philadelphia-76ers,,,,,,,,Tamanho,M,philadelphia-76ers-M,239.90,100,deny,manual,TRUE,,,,
philadelphia-76ers,,,,,,,,Tamanho,G,philadelphia-76ers-G,239.90,100,deny,manual,TRUE,,,,
philadelphia-76ers,,,,,,,,Tamanho,GG,philadelphia-76ers-GG,239.90,100,deny,manual,TRUE,,,,
philadelphia-76ers,,,,,,,,Tamanho,XG,philadelphia-76ers-XG,239.90,100,deny,manual,TRUE,,,,
phoenix-suns,Phoenix Suns,"<p>Camisa Phoenix Suns — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,phoenix-suns-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\phoenix-suns\imagem-principal.jpg,1,Phoenix Suns
phoenix-suns,,,,,,,,Tamanho,M,phoenix-suns-M,239.90,100,deny,manual,TRUE,,,,
phoenix-suns,,,,,,,,Tamanho,G,phoenix-suns-G,239.90,100,deny,manual,TRUE,,,,
phoenix-suns,,,,,,,,Tamanho,GG,phoenix-suns-GG,239.90,100,deny,manual,TRUE,,,,
phoenix-suns,,,,,,,,Tamanho,XG,phoenix-suns-XG,239.90,100,deny,manual,TRUE,,,,
portland-trail-blazers,Portland Trail Blazers,"<p>Camisa Portland Trail Blazers — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,portland-trail-blazers-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\portland-trail-blazers\imagem-principal.jpg,1,Portland Trail Blazers
portland-trail-blazers,,,,,,,,Tamanho,M,portland-trail-blazers-M,239.90,100,deny,manual,TRUE,,,,
portland-trail-blazers,,,,,,,,Tamanho,G,portland-trail-blazers-G,239.90,100,deny,manual,TRUE,,,,
portland-trail-blazers,,,,,,,,Tamanho,GG,portland-trail-blazers-GG,239.90,100,deny,manual,TRUE,,,,
portland-trail-blazers,,,,,,,,Tamanho,XG,portland-trail-blazers-XG,239.90,100,deny,manual,TRUE,,,,
sacramento-kings,Sacramento Kings,"<p>Camisa Sacramento Kings — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,sacramento-kings-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\sacramento-kings\imagem-principal.jpg,1,Sacramento Kings
sacramento-kings,,,,,,,,Tamanho,M,sacramento-kings-M,239.90,100,deny,manual,TRUE,,,,
sacramento-kings,,,,,,,,Tamanho,G,sacramento-kings-G,239.90,100,deny,manual,TRUE,,,,
sacramento-kings,,,,,,,,Tamanho,GG,sacramento-kings-GG,239.90,100,deny,manual,TRUE,,,,
sacramento-kings,,,,,,,,Tamanho,XG,sacramento-kings-XG,239.90,100,deny,manual,TRUE,,,,
san-antonio-spurs,San Antonio Spurs,"<p>Camisa San Antonio Spurs — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,san-antonio-spurs-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\san-antonio-spurs\imagem-principal.jpg,1,San Antonio Spurs
san-antonio-spurs,,,,,,,,Tamanho,M,san-antonio-spurs-M,239.90,100,deny,manual,TRUE,,,,
san-antonio-spurs,,,,,,,,Tamanho,G,san-antonio-spurs-G,239.90,100,deny,manual,TRUE,,,,
san-antonio-spurs,,,,,,,,Tamanho,GG,san-antonio-spurs-GG,239.90,100,deny,manual,TRUE,,,,
san-antonio-spurs,,,,,,,,Tamanho,XG,san-antonio-spurs-XG,239.90,100,deny,manual,TRUE,,,,
toronto-raptors,Toronto Raptors,"<p>Camisa Toronto Raptors — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,toronto-raptors-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\toronto-raptors\imagem-principal.jpg,1,Toronto Raptors
toronto-raptors,,,,,,,,Tamanho,M,toronto-raptors-M,239.90,100,deny,manual,TRUE,,,,
toronto-raptors,,,,,,,,Tamanho,G,toronto-raptors-G,239.90,100,deny,manual,TRUE,,,,
toronto-raptors,,,,,,,,Tamanho,GG,toronto-raptors-GG,239.90,100,deny,manual,TRUE,,,,
toronto-raptors,,,,,,,,Tamanho,XG,toronto-raptors-XG,239.90,100,deny,manual,TRUE,,,,
utah-jazz,Utah Jazz,"<p>Camisa Utah Jazz — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,utah-jazz-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\utah-jazz\imagem-principal.jpg,1,Utah Jazz
utah-jazz,,,,,,,,Tamanho,M,utah-jazz-M,239.90,100,deny,manual,TRUE,,,,
utah-jazz,,,,,,,,Tamanho,G,utah-jazz-G,239.90,100,deny,manual,TRUE,,,,
utah-jazz,,,,,,,,Tamanho,GG,utah-jazz-GG,239.90,100,deny,manual,TRUE,,,,
utah-jazz,,,,,,,,Tamanho,XG,utah-jazz-XG,239.90,100,deny,manual,TRUE,,,,
washington-wizards,Washington Wizards,"<p>Camisa Washington Wizards — modelo NBA. Coleção NBA. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,NBA,"Basquete, NBA",TRUE,Tamanho,P,washington-wizards-P,239.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\NBA\washington-wizards\imagem-principal.jpg,1,Washington Wizards
washington-wizards,,,,,,,,Tamanho,M,washington-wizards-M,239.90,100,deny,manual,TRUE,,,,
washington-wizards,,,,,,,,Tamanho,G,washington-wizards-G,239.90,100,deny,manual,TRUE,,,,
washington-wizards,,,,,,,,Tamanho,GG,washington-wizards-GG,239.90,100,deny,manual,TRUE,,,,
washington-wizards,,,,,,,,Tamanho,XG,washington-wizards-XG,239.90,100,deny,manual,TRUE,,,,
ajax-retro,Ajax Retrô,"<p>Camisa Ajax Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,ajax-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\ajax-retro\imagem-principal.jpg,1,Ajax Retrô
ajax-retro,,,,,,,,Tamanho,M,ajax-retro-M,219.90,100,deny,manual,TRUE,,,,
ajax-retro,,,,,,,,Tamanho,G,ajax-retro-G,219.90,100,deny,manual,TRUE,,,,
ajax-retro,,,,,,,,Tamanho,GG,ajax-retro-GG,219.90,100,deny,manual,TRUE,,,,
ajax-retro,,,,,,,,Tamanho,XG,ajax-retro-XG,219.90,100,deny,manual,TRUE,,,,
alemanha-retro,Alemanha Retrô,"<p>Camisa Alemanha Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,alemanha-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\alemanha-retro\imagem-principal.jpg,1,Alemanha Retrô
alemanha-retro,,,,,,,,Tamanho,M,alemanha-retro-M,219.90,100,deny,manual,TRUE,,,,
alemanha-retro,,,,,,,,Tamanho,G,alemanha-retro-G,219.90,100,deny,manual,TRUE,,,,
alemanha-retro,,,,,,,,Tamanho,GG,alemanha-retro-GG,219.90,100,deny,manual,TRUE,,,,
alemanha-retro,,,,,,,,Tamanho,XG,alemanha-retro-XG,219.90,100,deny,manual,TRUE,,,,
america-mexico,América México,"<p>Camisa América México — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,america-mexico-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\america-mexico\imagem-principal.jpg,1,América México
america-mexico,,,,,,,,Tamanho,M,america-mexico-M,219.90,100,deny,manual,TRUE,,,,
america-mexico,,,,,,,,Tamanho,G,america-mexico-G,219.90,100,deny,manual,TRUE,,,,
america-mexico,,,,,,,,Tamanho,GG,america-mexico-GG,219.90,100,deny,manual,TRUE,,,,
america-mexico,,,,,,,,Tamanho,XG,america-mexico-XG,219.90,100,deny,manual,TRUE,,,,
argentina-retro,Argentina Retrô,"<p>Camisa Argentina Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,argentina-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\argentina-retro\imagem-principal.jpg,1,Argentina Retrô
argentina-retro,,,,,,,,Tamanho,M,argentina-retro-M,219.90,100,deny,manual,TRUE,,,,
argentina-retro,,,,,,,,Tamanho,G,argentina-retro-G,219.90,100,deny,manual,TRUE,,,,
argentina-retro,,,,,,,,Tamanho,GG,argentina-retro-GG,219.90,100,deny,manual,TRUE,,,,
argentina-retro,,,,,,,,Tamanho,XG,argentina-retro-XG,219.90,100,deny,manual,TRUE,,,,
arsenal-retro,Arsenal Retrô,"<p>Camisa Arsenal Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,arsenal-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\arsenal-retro\imagem-principal.jpg,1,Arsenal Retrô
arsenal-retro,,,,,,,,Tamanho,M,arsenal-retro-M,219.90,100,deny,manual,TRUE,,,,
arsenal-retro,,,,,,,,Tamanho,G,arsenal-retro-G,219.90,100,deny,manual,TRUE,,,,
arsenal-retro,,,,,,,,Tamanho,GG,arsenal-retro-GG,219.90,100,deny,manual,TRUE,,,,
arsenal-retro,,,,,,,,Tamanho,XG,arsenal-retro-XG,219.90,100,deny,manual,TRUE,,,,
aston-villa-2,Aston Villa,"<p>Camisa Aston Villa — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,aston-villa-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\aston-villa\imagem-principal.jpeg,1,Aston Villa
aston-villa-2,,,,,,,,Tamanho,M,aston-villa-2-M,219.90,100,deny,manual,TRUE,,,,
aston-villa-2,,,,,,,,Tamanho,G,aston-villa-2-G,219.90,100,deny,manual,TRUE,,,,
aston-villa-2,,,,,,,,Tamanho,GG,aston-villa-2-GG,219.90,100,deny,manual,TRUE,,,,
aston-villa-2,,,,,,,,Tamanho,XG,aston-villa-2-XG,219.90,100,deny,manual,TRUE,,,,
atalanta-2,Atalanta,"<p>Camisa Atalanta — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,atalanta-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\atalanta\imagem-principal.jpg,1,Atalanta
atalanta-2,,,,,,,,Tamanho,M,atalanta-2-M,219.90,100,deny,manual,TRUE,,,,
atalanta-2,,,,,,,,Tamanho,G,atalanta-2-G,219.90,100,deny,manual,TRUE,,,,
atalanta-2,,,,,,,,Tamanho,GG,atalanta-2-GG,219.90,100,deny,manual,TRUE,,,,
atalanta-2,,,,,,,,Tamanho,XG,atalanta-2-XG,219.90,100,deny,manual,TRUE,,,,
atletico-madrid,Atlético Madrid,"<p>Camisa Atlético Madrid — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,atletico-madrid-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\atletico-madrid\imagem-principal.jpg,1,Atlético Madrid
atletico-madrid,,,,,,,,Tamanho,M,atletico-madrid-M,219.90,100,deny,manual,TRUE,,,,
atletico-madrid,,,,,,,,Tamanho,G,atletico-madrid-G,219.90,100,deny,manual,TRUE,,,,
atletico-madrid,,,,,,,,Tamanho,GG,atletico-madrid-GG,219.90,100,deny,manual,TRUE,,,,
